date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2025-11-20,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.15205,1.15146,5.9,2025-11-20 11:45:00,1.1514,1.15225,1.1497,8.5,LOSS,-8.5,2025-11-20 13:30:00,1.15225,SL Hit
2025-11-21,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.41295,1.41237,5.8,2025-11-21 16:15:00,1.4114,1.41315,1.40703,17.5,WIN,12.4,2025-11-21 21:45:00,1.41016,EOD Close
2025-11-24,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.41133,1.41068,6.5,2025-11-24 16:15:00,1.41154,1.41048,1.41472,10.6,LOSS,-10.6,2025-11-24 18:45:00,1.41048,SL Hit
2025-11-26,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.32107,1.31951,15.6,2025-11-26 15:05:00,1.32125,1.31931,1.32707,19.4,WIN,31.7,2025-11-26 23:55:00,1.32442,EOD Close
2025-11-27,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.40475,1.4045,2.5,2025-11-27 12:00:00,1.40412,1.40495,1.40246,8.3,WIN,16.6,2025-11-27 23:45:00,1.4024600000000003,TP Hit
2025-11-27,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.15847,1.15812,3.5,2025-11-27 11:45:00,1.15859,1.15792,1.15993,6.7,WIN,13.4,2025-11-27 16:15:00,1.15993,TP Hit
2025-11-27,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,LONG,1.32553,1.3252,3.3,2025-11-27 04:00:00,1.32562,1.325,1.32686,6.2,LOSS,-6.2,2025-11-27 06:35:00,1.325,SL Hit
2025-11-28,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.39594,1.39363,23.1,2025-11-28 16:15:00,1.39682,1.39343,1.4053,33.9,LOSS,-11.7,2025-11-28 21:45:00,1.39565,EOD Close
2025-12-01,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.39732,1.39639,9.3,2025-12-01 16:00:00,1.39745,1.39619,1.40123,12.6,WIN,26.4,2025-12-01 23:45:00,1.40009,EOD Close
2025-12-03,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.33181,1.33044,13.7,2025-12-03 15:20:00,1.33191,1.33024,1.33692,16.7,WIN,28.1,2025-12-03 23:55:00,1.33472,EOD Close
